Time(us),Frequency(kHz)
15986208,3087597
15996210,3078499
16006212,3081774
16016215,3039619
16026219,3063887
16036221,3057873
16046226,3078026
16056228,3034386
16066232,2941501
16076237,3048610
16086244,3069531
16096245,3052734
16106246,3078147
16116251,3066056
16126254,3078084
16136259,3066004
16146261,3065408
16156268,3078854
16166272,3069000
16176279,3069016
16186281,3075958
16196282,3072466
16206284,3081514
16216291,3072742
16226298,3081406
16236300,3075889
16246304,3088304
16256307,3081552
16266308,3087582
16276314,3069208
16286320,3081697
16296323,3078647
16306327,3088133
16316332,3081585
16326334,3081688
16336339,3066517
16346344,3075790
16356346,3054311
16366352,3075037
16376353,3059410
16386361,3079003
16396366,3057565
16406367,3074745
16416374,3066418
16426379,3078827
16436384,3068788
16446390,3075549
16456394,3066491
16466399,3081725
16476405,3078766
16486408,3087872
16496414,3081586
16506417,3087579
16516422,3072924
16526426,3081573
16536433,3065792
16546440,3081958
16556445,3075794
16566449,3087858
16576455,3081821
16586458,3078437
16596465,3075944
16606473,3084590
16616477,3082309
16626480,3076239
16636481,3066797
16646483,3082019
16656485,3066485
16666491,3081119
16676498,3072830
16686503,3080945
16696509,3081778
16706511,3087963
16716516,3081983
16726518,3087735
16736524,3068565
16746528,3081840
16756532,3072250
16766537,3072531
16776540,3072645
16786545,3072037
16796571,3069243
16806577,3081464
16816579,3082141
16826544,3085448
16836706,3085386
16846712,3085077
16856717,3074925
16866719,3076887
16876723,3080213
16886725,3084498
16896728,3048321
16906731,3034671
16916737,3046106
16926744,2889482
16936746,3005152
16946747,3080583
16956751,3073438
16966754,3075743
16976757,3084494
16986757,3080775
16996761,3079170
17006765,3065901
17016771,3072610
17026773,3076735
17036775,3082970
17046782,3077958
17056786,3058262
17066789,3079959
17076792,3083399
17086797,3062470
17096802,3070210
17106807,3069048
17116813,3069636
17126816,3068827
17136822,3076640
17146826,3076523
17156833,3084241
17166838,3076098
17176846,3083929
17186851,3073342
17196857,3071939
17206859,3052056
17216864,3072569
17226866,3066804
17236885,3072863
17246882,3072006
17256898,3075626
17266901,3075688
17276905,3071355
17286909,3068326
17296912,3081617
17306916,3074281
17316921,3074356
17326925,3065474
17336928,3080855
17346934,3065742
17356940,3070975
17366948,3071932
17376949,3087807
17386953,3081886
17396957,3081744
17406960,3072632
17416963,3073462
17426965,3065795
17436966,3078958
17446971,3075487
17456974,3084917
17466980,3077926
17476983,3078250
17486986,3072588
17496990,3081694
17506993,3078944
