Time(us),Frequency(kHz)
21620137,1200009
21630139,1200008
21670154,1200007
21690160,1200009
21700168,1200008
21710174,1200006
21720177,1200010
21730180,1200008
21740183,1200006
21750188,1200008
21770197,1200009
21780202,1200008
21800211,1200007
21810218,1200009
21820220,1200007
21830222,1200008
21840229,1200007
21850232,1200008
21860237,1200007
21870241,1200009
21880249,1200006
21890251,1200009
21900256,1200007
21910259,1200008
21920264,1200007
21930265,1200008
21940271,1200009
21950278,1200008
21960283,1200007
21980292,1200008
21990297,1200009
22000302,1200007
22010304,1200009
22020309,1200008
22060330,1200007
22070336,1200009
22080341,1200008
22090348,1200007
22110363,1200008
22140384,1200009
22150391,1200008
22170398,1200007
22180402,1200008
22200413,1200009
22210419,1200007
22220423,1200009
22230429,1200008
22240437,1200007
22250443,1200009
22260451,1200008
22320475,1200007
22330481,1200009
22340485,1200008
22350493,1200007
22370501,1200008
22380508,1200009
22400738,1200007
22410742,1200009
22420746,1200006
22430748,1200010
22440752,1200007
22450755,1200009
22460761,1200007
22470763,1200009
22480767,1200006
22490774,1200009
22500781,1200007
22510786,1200009
22520791,1200006
22530795,1200009
22540799,1200007
22550804,1200009
22560807,1200006
22570811,1200009
22580816,1200007
22590809,1200009
22600824,1200006
22610832,1200009
22620839,1200007
22630843,1200009
22640848,1200007
22650853,1200009
22660859,1200006
22670865,1200010
22680872,1200005
22690874,1200011
22700880,1200007
22710886,1200009
22720893,1200007
22730899,1200009
22740906,1200007
22750911,1200008
22760913,1200006
22770921,1200011
22780924,1200007
22790928,1200009
22800932,1200006
22810937,1200010
22820940,1200007
22830945,1200009
22840952,1200005
22850956,1200010
22860962,1200007
22870965,1200009
22880972,1200006
22890975,1200009
22900981,1200007
22910987,1200009
22920995,1200007
22930997,1200009
22941004,1200007
22951009,1200009
22961014,1200006
22971019,1200010
22981026,1200007
22991034,1200008
23001039,1200007
23011047,1200010
23021054,1200007
23031061,1200009
23041065,1200007
23051071,1200009
23061076,1200005
23071084,1200009
23081087,1200008
23091089,1200009
23101094,1200005
23111100,1200009
23121103,1200008
23131108,1200009
23141110,1200006
23151115,1200010
23161119,1200006
23171121,1200009
23181124,1200008
23191125,1200009
23201132,1200007
23211136,1200009
23221139,1200005
23231144,1200010
23241152,1200007
23251155,1200009
23261158,1200006
23271161,1200009
23281168,1200007
23291173,1200008
23301176,1200007
23311182,1200009
23321188,1200006
23331194,1200009
23341200,1200006
23351202,1200010
23361205,1200007
23381212,1200009
23401225,1200007
23411229,1200008
23431237,1200009
23441240,1200007
23451242,1200008
23461246,1200007
23471248,1200011
23481250,1200005
23491254,1200008
23511264,1200010
23521269,1200006
23531274,1200008
23541277,1200007
23551283,1200010
23561285,1200006
23571292,1200009
23581299,1200008
23591303,1200007
23601310,1200008
23611317,1200009
23621323,1200007
23641326,1200008
23651328,1200010
23661334,1200007
23671338,1200008
23681341,1200007
23691344,1200010
23701349,1200006
23711353,1200007
23721356,1200008
23731361,1200009
23741368,1200008
23751374,1200007
23761376,1200008
23811410,1200007
23821412,1200009
23831417,1200007
23841422,1200008
23851424,1200009
23861429,1200008
23881440,1200007
23891447,1200008
23941466,1200007
23951470,1200009
23961474,1200008
23971478,1200007
23981480,1200009
23991484,1200007
24001491,1200008
24011497,1200009
24021502,1200008
24041510,1200006
24051512,1200009
24061518,1200007
24081530,1200008
24101545,1200009
24111548,1200008
24141565,1200007
24151568,1200009
24161575,1200008
24171579,1200007
24181583,1200008
24191590,1200009
24201592,1200007
24211594,1200009
24221597,1200008
24231602,1200007
24241606,1200009
24251608,1200008
24261615,1200007
24271622,1200008
24281624,1200009
24291631,1200008
24311641,1200007
24321648,1200009
24331651,1200008
24361663,1200007
24371665,1200008
24391674,1200009
24401678,1200008
24411686,1200006
24421694,1200008
24431701,1200009
24441707,1200008
24451710,1200007
24461717,1200009
24471725,1200007
24481728,1200009
24491730,1200007
24501733,1200009
24511740,1200007
24521743,1200008
24531750,1200007
24551762,1200008
24591781,1200009
24601789,1200008
24611792,1200007
24621795,1200009
24631804,1200008
24641809,1200007
24651814,1200009
24661818,1200008
24681831,1200007
24691838,1200008
24721856,1200009
24731858,1200007
24741864,1200008
24751868,1200009
24761873,1200008
24771880,1200007
24791891,1200009
24801899,1200008
24811903,1200007
24821907,1200008
24861923,1200009
24871930,1200007
24881934,1200008
24911949,1200006
24921953,1200009
24931956,1200007
24941963,1200008
24981976,1200007
24991984,1200008
25032000,1200009
25042003,1200007
25052009,1200008
25092029,1200007
25102034,1200010
25112036,1200008
25122044,1200007
25132046,1200009
25142049,1200008
25162055,1200007
25172060,1200009
25182064,1200007
25192067,1200008
25222080,1200009
25232084,1200006
25242089,1200008
25252092,1200009
25262100,1200006
25272108,1200009
25282115,1200006
25292117,1200008
25302120,1200009
25312124,1200007
25322128,1200009
25332131,1200008
25342138,1200007
25352140,1200009
25362146,1200008
25392154,1200007
25402157,1200009
25412160,1200008
25452185,1200007
25462188,1200009
25472192,1200007
25482196,1200008
25502204,1200009
25512211,1200007
25522214,1200008
25572236,1200007
25582244,1200008
25592250,1200009
25602254,1200008
25622265,1200007
25642275,1200009
25652277,1200007
25662282,1200009
25672289,1200007
25692301,1200008
25712314,1200009
25722320,1200007
25732322,1200009
25742325,1200008
25802356,1200007
25812359,1200008
25842373,1200009
25852375,1200007
25862377,1200009
25872383,1200008
25882386,1200007
25892389,1200009
25902391,1200007
25912395,1200009
25922397,1200007
25932403,1200008
25942407,1200007
25952410,1200009
25962416,1200008
25982430,1200006
25992434,1200009
26002437,1200007
26012441,1200008
26032451,1200009
26042458,1200007
26052464,1200009
26062468,1200007
26072470,1200009
26082475,1200007
26092482,1200008
26112493,1200009
26122495,1200008
26132496,1200007
26142499,1200009
26152502,1200008
26162503,1200009
26172511,1200006
26182529,1200010
26192538,1200007
26202545,1200009
26212548,1200007
26222550,1200009
26232557,1200007
26242507,1200009
26252731,1200006
26262732,1200009
26272735,1200007
26282736,1200009
26292739,1200007
26302746,1200008
26312754,1200006
26322760,1200010
26332767,1200006
26342775,1200010
26352779,1200006
26362786,1200010
26372791,1200005
26382795,1200010
26392798,1200006
26402802,1200010
26412805,1200007
26422810,1200010
26432813,1200006
26442814,1200010
26452830,1200006
26462837,1200010
26472839,1200007
26482847,1200009
26492859,1200006
26502863,1200010
26512867,1200006
26522869,1200010
26532872,1200007
26542877,1200009
26552883,1200007
26562889,1200009
26572895,1200006
26582904,1200009
26592909,1200007
26602916,1200009
26612923,1200007
26622929,1200009
26632932,1200005
26642938,1200010
26652941,1200006
26662949,1200010
26672951,1200007
26682954,1200008
26692959,1200007
26702964,1200009
26712970,1200005
26722977,1200010
26732983,1200007
26742986,1200009
26752991,1200006
26762995,1200009
26773001,1200006
26783004,1200010
26793007,1200007
26803010,1200009
26813017,1200007
26823018,1200009
26833022,1200007
26843025,1200009
26853028,1200006
26863035,1200010
26873042,1200006
26883047,1200010
26893051,1200006
26903057,1200010
26913062,1200007
26923064,1200008
26933070,1200007
26943072,1200010
26953079,1200006
26963085,1200009
26973092,1200007
26983097,1200009
26993100,1200007
27003107,1200009
27013110,1200007
27023112,1200006
27033119,1200009
27053125,1200005
27063132,1200008
27073137,1200009
27083144,1200008
27093151,1200007
27103159,1200008
27113165,1200006
27123168,1200010
27133174,1200006
27143179,1200008
27163192,1200010
27173198,1200007
27193207,1200008
27203211,1200010
27213214,1200005
27223222,1200008
27243234,1200009
27253239,1200008
27263247,1200009
27273254,1200006
27283257,1200010
27293264,1200006
27303268,1200008
27313270,1200007
27323273,1200010
27333277,1200007
27343283,1200006
27353286,1200008
27363291,1200007
27373298,1200008
27403314,1200009
27413320,1200007
27423324,1200010
27433330,1200007
27453344,1200009
27473352,1200007
27493361,1200008
27503365,1200009
27513373,1200008
27523380,1200009
27533388,1200007
27543394,1200006
27553398,1200009
27573405,1200007
27583411,1200008
27593417,1200007
27603421,1200008
27623433,1200009
27633440,1200007
27643446,1200008
27653453,1200009
27663459,1200008
27703476,1200006
27713482,1200009
27723487,1200008
27733495,1200007
27743499,1200008
27753507,1200009
27763514,1200008
27783521,1200006
27793523,1200009
27803527,1200008
27813530,1200007
27823536,1200008
27833542,1200009
27843546,1200006
27853549,1200008
27873556,1200009
27883552,1200007
27893565,1200009
27903571,1200007
27913579,1200008
27953606,1200009
27963608,1200007
27973614,1200009
27983622,1200008
27993626,1200007
28003628,1200009
28013634,1200008
28033646,1200006
28043649,1200008
28093667,1200009
28103674,1200008
28143698,1200006
28153704,1200009
28163709,1200008
28173715,1200007
28183717,1200009
28193720,1200008
28203723,1200007
28213729,1200008
28263754,1200009
28273756,1200007
28283758,1200008
28303768,1200009
28313772,1200007
28323774,1200008
28333782,1200007
28343789,1200008
28373801,1200009
28383807,1200008
28393812,1200007
28403814,1200008
28413820,1200009
28423823,1200007
28433828,1200009
28443833,1200007
28453841,1200009
28463845,1200007
28473850,1200009
28483852,1200007
28493855,1200008
28533875,1200009
28543882,1200007
28553887,1200009
28563895,1200008
28583904,1200007
28593906,1200009
28603908,1200006
28613913,1200009
28623915,1200007
28633917,1200008
28643925,1200007
28653932,1200008
28703963,1200009
28713966,1200007
28723968,1200009
28733974,1200008
28743978,1200007
28753985,1200009
28763987,1200008
28773992,1200007
28784000,1200009
28794008,1200008
28804014,1200007
28824025,1200008
28844034,1200009
28854036,1200007
28864040,1200009
28874046,1200008
28884050,1200007
28914064,1200009
28924066,1200007
28934081,1200009
28944088,1200008
28954093,1200007
28964099,1200009
28974105,1200008
29014130,1200007
29024135,1200009
29034142,1200008
29054156,1200007
29064160,1200006
29074165,1200010
29084168,1200008
29094171,1200007
29104176,1200008
29114180,1200007
29124182,1200008
29134185,1200009
29144191,1200007
29154198,1200009
29164205,1200007
29174208,1200008
29184215,1200009
29194217,1200007
29204223,1200008
29244244,1200007
29254250,1200008
29274260,1200009
29284262,1200008
29304272,1200007
29314277,1200008
29354298,1200009
29364301,1200008
29384309,1200007
29394311,1200009
29404314,1200007
29414320,1200008
29454338,1200009
29464343,1200007
29474350,1200009
29484355,1200007
29494358,1200008
29504361,1200007
29514363,1200008
29544381,1200009
29554387,1200006
29564395,1200008
29584403,1200009
29594409,1200008
29624430,1200007
29634437,1200009
29644445,1200008
29654447,1200006
29664454,1200008
29684464,1200009
29694468,1200007
29704475,1200008
29714480,1200007
29734486,1200008
29744488,1200009
29754494,1200008
29764502,1200007
29774506,1200010
29784667,1200006
29794670,1200010
29804675,1200005
29814682,1200010
29824686,1200007
29834689,1200009
29844692,1200006
29854699,1200010
29864702,1200005
29874707,1200010
29884711,1200007
29894712,1200009
29904718,1200007
29914726,1200009
29924733,1200007
29934739,1200009
29944744,1200005
29954751,1200010
29964754,1200006
29974758,1200010
29984762,1200006
29994764,1200010
30004771,1200006
30014777,1200010
30024784,1200007
30034786,1200009
30044792,1200006
30054797,1200010
30064801,1200007
30074809,1200009
30084811,1200007
30094805,1200009
30104820,1200006
30114831,1200010
30124837,1200005
30134842,1200010
30144851,1200006
30154856,1200010
30164860,1200005
30174863,1200010
30184866,1200005
30194870,1200010
30204875,1200006
30214879,1200010
30224886,1200005
30234888,1200010
30244893,1200007
30254901,1200010
30264908,1200006
30274915,1200010
30284922,1200006
30294929,1200009
30304931,1200006
30314933,1200010
30324938,1200007
30334945,1200009
30344950,1200007
30354956,1200009
30364961,1200006
30374963,1200010
30384966,1200006
30394969,1200009
30404972,1200007
30414980,1200009
30424984,1200006
30434986,1200010
30444989,1200005
30454997,1200009
30465002,1200007
30475005,1200010
30485011,1200006
30495017,1200010
30505020,1200006
30515026,1200010
30525033,1200006
30535039,1200009
30545041,1200007
30555043,1200009
30565049,1200006
30575056,1200010
30585063,1200007
30595067,1200009
30605068,1200006
30615072,1200010
30625074,1200006
30635080,1200010
30645084,1200007
30655086,1200008
30665090,1200006
30675093,1200009
30685098,1200008
30695102,1200009
30705103,1200007
30725110,1200008
30735115,1200010
30745119,1200006
30755125,1200010
30765128,1200006
30775134,1200010
30785138,1200005
30795143,1200010
30805147,1200006
30815149,1200010
30825156,1200005
30835162,1200011
30845167,1200005
30855171,1200009
30865174,1200007
30875179,1200010
30885185,1200007
30905191,1200009
30915198,1200008
30925205,1200007
30935209,1200010
30945214,1200006
30955216,1200008
30965219,1200009
30985227,1200006
30995231,1200010
31005234,1200007
31015236,1200008
31035244,1200009
31045251,1200005
31055253,1200010
31065257,1200007
31075264,1200010
31085271,1200006
31095278,1200009
31105281,1200006
31115283,1200010
31125291,1200007
31145297,1200008
31165305,1200007
31175308,1200009
31185313,1200007
31195317,1200008
31205319,1200009
31225326,1200006
31235328,1200009
31245331,1200006
31255335,1200010
31265338,1200006
31275344,1200008
31285347,1200009
31295354,1200008
31315365,1200007
31325370,1200008
31335373,1200010
31345379,1200006
31355381,1200008
31365385,1200007
31375393,1200008
31395404,1200009
31405408,1200007
31415414,1200009
31425419,1200007
31435423,1200006
31445428,1200009
31455434,1200007
31465440,1200008
31475444,1200009
31485449,1200007
31495457,1200009
31505464,1200008
31515465,1200007
31535473,1200009
31545479,1200007
31555487,1200008
31565489,1200009
31575493,1200007
31585498,1200009
31595505,1200007
31605509,1200008
31635533,1200007
31645538,1200009
31655543,1200006
31665549,1200009
31675554,1200007
31685557,1200008
31695560,1200009
31705562,1200008
31725571,1200007
31735573,1200008
31755581,1200007
31765583,1200008
31775588,1200009
31785591,1200008
31795600,1200006
31805607,1200008
31855632,1200007
31865635,1200009
31875641,1200008
31905653,1200007
31915655,1200008
31935665,1200007
31945670,1200009
31955674,1200007
31965680,1200009
31975687,1200008
31995696,1200007
32005703,1200009
32015708,1200008
32045720,1200006
32055725,1200008
32065733,1200009
32075741,1200007
32085748,1200008
32125765,1200006
32135768,1200009
32145770,1200008
32165783,1200007
32175791,1200009
32185796,1200006
32195799,1200009
32205807,1200006
32215811,1200008
32225817,1200009
32235820,1200007
32245827,1200008
32275844,1200007
32285848,1200009
32295851,1200007
32305853,1200009
32315856,1200008
32325862,1200006
32335868,1200009
32345870,1200008
32355877,1200007
32365879,1200008
32375884,1200009
32385886,1200008
32395892,1200007
32405911,1200009
32415918,1200006
32425926,1200008
32435934,1200009
32445937,1200008
32465948,1200007
32475950,1200008
32485955,1200009
32495964,1200007
32505968,1200008
32515974,1200009
32525978,1200008
32535983,1200007
32545985,1200008
32575998,1200009
32586003,1200008
32596007,1200007
32606011,1200009
32616011,1200007
32636024,1200008
32656031,1200007
32666035,1200009
32676038,1200008
32686042,1200006
32696049,1200008
32706050,1200009
32716055,1200008
32756074,1200007
32766078,1200009
32776084,1200008
32796092,1200007
32806096,1200008
32816101,1200009
32826108,1200007
32836115,1200009
32846122,1200007
32856129,1200009
32866133,1200008
32876138,1200007
32886141,1200009
32896148,1200008
32906151,1200007
32916155,1200009
32926158,1200006
32936162,1200008
32946169,1200009
32956174,1200007
32966178,1200008
32976185,1200009
32986190,1200008
32996195,1200007
33006202,1200009
33016210,1200008
33036222,1200007
33066240,1200009
33076243,1200006
33086247,1200009
33096252,1200008
33106254,1200006
33116262,1200008
33156279,1200009
33166286,1200007
33176292,1200008
33196298,1200009
33206301,1200007
33216304,1200009
33226311,1200008
33246322,1200007
33266335,1200009
33276339,1200008
33306361,1200007
33316366,1200008
33336375,1200010
33346377,1200006
33356384,1200009
33366390,1200007
33376393,1200008
33396402,1200009
33406405,1200008
33436414,1200007
33456425,1200009
33466428,1200008
33486445,1200006
33496448,1200009
33506455,1200007
33516460,1200008
33536469,1200007
33546472,1200009
33556480,1200006
33566488,1200008
33576490,1200009
33586494,1200008
33596501,1200007
33606508,1200010
33616531,1200006
33626805,1200010
33636822,1200006
33646820,1200010
33656833,1200006
33666837,1200010
33676853,1200007
33686844,1200009
33696860,1200007
33706867,1200009
33716874,1200005
33726878,1200010
33736881,1200005
33746886,1200010
33756892,1200005
33766896,1200010
33776903,1200006
33786906,1200010
33796910,1200006
33806913,1200010
33816918,1200006
33826921,1200009
33836923,1200007
33846930,1200009
33856934,1200006
33866936,1200010
33876940,1200007
33886945,1200009
33896951,1200007
33906954,1200009
33916961,1200006
33926967,1200010
33936972,1200006
33946976,1200009
33956980,1200005
33966985,1200010
33976991,1200006
33986995,1200009
33996997,1200008
34007001,1200009
34017008,1200006
34027010,1200009
34037016,1200006
34047018,1200010
34057025,1200007
34067026,1200008
34077031,1200006
34087036,1200010
34097040,1200007
34107047,1200009
34117051,1200007
34127056,1200009
34137059,1200006
34147062,1200009
34157067,1200007
34167070,1200010
34177072,1200007
34187076,1200008
34197080,1200007
34207087,1200010
34217095,1200005
34227097,1200011
34237102,1200005
34247104,1200010
34257107,1200007
34267112,1200009
34277118,1200005
34287124,1200010
34297129,1200007
34307133,1200009
34317137,1200006
34327141,1200009
34337143,1200007
34347149,1200010
34357155,1200007
34367160,1200008
34387169,1200009
34397176,1200007
34417188,1200009
34437196,1200006
34447203,1200009
34457206,1200008
34467210,1200009
34477214,1200006
34487216,1200009
34497219,1200007
34507228,1200009
34517230,1200006
34527237,1200009
34537240,1200007
34547244,1200010
34557249,1200007
34567256,1200009
34577259,1200006
34587261,1200009
34597268,1200008
34607275,1200007
34617279,1200009
34627284,1200007
34637288,1200008
34647292,1200010
34657293,1200007
34667298,1200008
34677302,1200007
34687309,1200008
34697310,1200009
34707317,1200008
34717322,1200006
34727328,1200010
34737333,1200007
34747341,1200008
34777360,1200007
34787367,1200009
34797372,1200008
34807377,1200007
34817379,1200008
34827384,1200009
34837391,1200008
34867407,1200007
34877413,1200009
34887416,1200006
34897419,1200008
34907427,1200009
34917429,1200008
34927436,1200007
34937439,1200008
34947446,1200009
34957453,1200008
34987472,1200006
34997477,1200009
35007480,1200006
35017483,1200009
35027489,1200006
35037496,1200009
35047498,1200007
35057501,1200009
35067508,1200008
35087516,1200007
35097522,1200008
35117534,1200009
35127538,1200007
35137545,1200008
35177566,1200009
35187570,1200007
35197575,1200009
35207579,1200008
35227586,1200007
35237591,1200009
35247598,1200006
35257602,1200009
35267607,1200008
35287617,1200007
35297620,1200009
35307623,1200008
35327632,1200007
35347639,1200008
35367645,1200009
35377649,1200007
35387655,1200009
35397659,1200007
35407664,1200009
35417667,1200008
35427671,1200006
35437678,1200010
35447683,1200007
35457685,1200008
35477692,1200006
35487695,1200009
35497697,1200008
35547729,1200007
35557732,1200009
35567736,1200007
35587744,1200010
35597752,1200007
35607757,1200009
35617765,1200007
35637772,1200009
35647776,1200007
35657784,1200009
35667788,1200007
35677792,1200009
35687797,1200007
35697801,1200008
35707807,1200009
35717811,1200007
35727815,1200008
35747818,1200007
35757824,1200008
35787836,1200009
35797841,1200008
35817846,1200007
35827853,1200009
35837857,1200006
35847859,1200009
35857861,1200008
35867863,1200007
35877867,1200009
35887874,1200008
35897879,1200007
35907882,1200008
35917885,1200009
35927890,1200008
35937898,1200007
35947902,1200009
35957906,1200007
35967909,1200008
35977916,1200010
35987924,1200008
36017937,1200007
36027941,1200009
36037946,1200008
36047950,1200007
36067959,1200009
36077965,1200008
36117984,1200007
36127991,1200009
36137997,1200007
36148004,1200008
36168010,1200007
36178014,1200009
36188021,1200007
36198026,1200008
36208033,1200009
36218037,1200008
36228042,1200007
36238046,1200008
36258050,1200009
36268053,1200006
36278059,1200009
36288061,1200008
36298064,1200006
36308068,1200008
36318074,1200009
36328081,1200008
36338084,1200007
36348091,1200009
36358093,1200008
36388111,1200007
36408119,1200009
36418124,1200008
36428131,1200007
36438136,1200008
36458147,1200009
36468149,1200007
36488159,1200008
36498161,1200009
36508163,1200007
36518168,1200008
36528171,1200007
36538173,1200008
36608211,1200007
36618218,1200009
36628225,1200007
36638229,1200009
36648235,1200008
36658239,1200006
36668245,1200009
36678252,1200008
36698264,1200007
36708270,1200008
36718275,1200009
36728283,1200008
36738289,1200007
36758299,1200009
36768302,1200008
36778309,1200007
36788313,1200009
36798319,1200008
36828335,1200007
36848340,1200008
36868350,1200009
36878356,1200007
36888361,1200008
36898368,1200007
36908371,1200008
36918378,1200009
36928382,1200008
36958398,1200007
36968403,1200008
36978405,1200009
36988413,1200007
36998420,1200009
37008422,1200008
37028439,1200007
37038445,1200009
37048451,1200007
37058455,1200009
37068462,1200008
37088475,1200007
37098479,1200008
37158528,1200010
37168532,1200006
37178538,1200010
37188542,1200007
37198506,1200009
37208669,1200005
37218674,1200010
37228681,1200006
37238683,1200010
37248687,1200007
37258690,1200009
37268694,1200005
37278696,1200010
37288700,1200006
37298705,1200010
37308709,1200007
37318713,1200009
37328717,1200005
37338722,1200011
37348726,1200006
37358731,1200009
37368736,1200006
37378741,1200010
37388745,1200005
37398750,1200010
37408752,1200007
37418757,1200009
37428763,1200006
37438765,1200009
37448770,1200007
37458773,1200009
37468779,1200007
37478785,1200009
37488791,1200007
37498794,1200009
37508798,1200006
37518806,1200010
37528813,1200006
37538820,1200010
37548836,1200007
37558841,1200009
37568843,1200006
37578848,1200010
37588851,1200005
37598843,1200010
37608860,1200005
37618862,1200011
37628870,1200005
37638875,1200010
37648877,1200006
37658881,1200010
37668885,1200006
37678889,1200010
37688896,1200005
37698904,1200010
37708907,1200007
37718910,1200009
37728917,1200007
37738923,1200009
37748931,1200006
37758937,1200010
37768941,1200005
37778944,1200011
37788949,1200006
37798955,1200009
37808958,1200007
37818961,1200009
37828968,1200007
37838970,1200009
37848973,1200006
37858978,1200010
37868984,1200006
37878992,1200010
37888998,1200005
37899005,1200010
37909008,1200005
37919010,1200010
37929015,1200007
37939022,1200009
37949027,1200006
37959032,1200010
37969035,1200007
37979039,1200009
37989046,1200005
37999052,1200010
38009060,1200006
38019066,1200010
38029069,1200005
38039072,1200008
38059076,1200010
38069080,1200007
38079085,1200009
38089092,1200006
38099095,1200009
38109100,1200006
38119105,1200009
38129108,1200008
38139111,1200009
38149115,1200007
38159118,1200009
38169119,1200007
38179121,1200006
38189125,1200008
38199127,1200010
38209134,1200006
38219140,1200010
38229147,1200007
38239154,1200009
38249159,1200007
38259161,1200008
38279172,1200009
38289173,1200006
38299180,1200008
38309183,1200009
38329192,1200007
38339199,1200006
38349206,1200009
38369218,1200006
38379222,1200008
38389229,1200009
38409242,1200006
38419249,1200009
38429251,1200008
38439253,1200006
38449257,1200009
38459263,1200007
38469266,1200008
38479270,1200010
38489274,1200007
38499279,1200009
38509283,1200007
38529292,1200008
38539299,1200009
38549302,1200008
38569310,1200007
38579317,1200008
38619338,1200007
38629344,1200008
38639347,1200009
38649355,1200008
38679370,1200007
38689376,1200009
38699382,1200008
38709384,1200006
38719388,1200010
38729391,1200007
38749399,1200009
38759403,1200008
38799423,1200009
38809425,1200006
38819431,1200007
38839438,1200009
38849439,1200007
38859441,1200008
38889455,1200009
38899459,1200007
38909465,1200009
38919470,1200007
38929476,1200008
38939483,1200009
38949486,1200008
38959494,1200006
38969496,1200009
38979502,1200007
38989506,1200009
38999513,1200006
39009517,1200009
39019519,1200008
39029523,1200006
39039525,1200009
39049530,1200007
39059535,1200008
39089551,1200007
39099554,1200009
39109558,1200007
39119565,1200009
39129568,1200007
39139573,1200009
39149580,1200006
39159583,1200008
39179591,1200009
39189597,1200007
39199605,1200009
39209609,1200008
39249633,1200007
39259635,1200008
39279643,1200009
39289651,1200006
39299658,1200008
39319667,1200009
39329673,1200008
39339676,1200007
39349682,1200009
39359689,1200008
39369697,1200007
39379704,1200008
39399713,1200007
39409718,1200008
39439731,1200009
39449733,1200008
39469744,1200007
39479748,1200009
39489751,1200007
39509761,1200008
39519763,1200009
39529770,1200007
39539774,1200008
39549777,1200007
39559782,1200008
39569790,1200009
39579794,1200007
39589801,1200008
39629824,1200007
39639828,1200009
39659840,1200008
39679855,1200007
39689862,1200008
39709869,1200006
39719874,1200008
39759888,1200009
39769891,1200007
39779896,1200008
39789902,1200009
39799908,1200007
39809910,1200008
39849933,1200007
39869943,1200009
39879948,1200007
39889952,1200008
39899960,1200009
39909965,1200008
39929973,1200007
39939979,1200008
39959988,1200009
39969990,1200007
39979997,1200008
40000003,1200007
40010009,1200008
40040022,1200009
40050027,1200007
40060030,1200008
40080041,1200009
40090049,1200008
40100056,1200006
40110059,1200008
40120066,1200009
40130073,1200008
40190110,1200007
40200113,1200009
40210121,1200008
40240135,1200006
40250139,1200009
40260144,1200007
40270146,1200009
40280149,1200008
40290152,1200007
40300159,1200009
40310165,1200006
40320168,1200009
40330170,1200008
40380191,1200007
40400205,1200009
40410209,1200008
40430222,1200007
40440228,1200008
40470247,1200007
40480249,1200009
40490253,1200007
40500260,1200008
40510264,1200009
40520267,1200007
40530274,1200009
40540281,1200008
40550287,1200006
40560293,1200009
40570294,1200008
40600311,1200006
40610313,1200009
40620315,1200008
40630322,1200007
40650331,1200009
40660335,1200008
40670338,1200007
40680344,1200009
40690347,1200007
40700355,1200008
40710358,1200009
40720361,1200008
40730368,1200007
40740375,1200009
40750383,1200008
40770393,1200006
40780401,1200008
40790403,1200009
40800408,1200007
40820420,1200009
40830426,1200007
40840434,1200008
40850440,1200009
40860448,1200008
40890463,1200006
40900470,1200009
40910472,1200008
40920475,1200007
40930478,1200008
40980505,1200007
40990506,1200009
41000680,1200005
41010688,1200010
41020691,1200007
41030692,1200009
41040695,1200006
41050696,1200010
41060700,1200007
41070506,1200008
41080739,1200007
41090744,1200009
41100749,1200005
41110755,1200010
41120759,1200006
41130767,1200010
41140772,1200006
41150780,1200009
41160784,1200005
41170791,1200010
41180793,1200007
41190801,1200009
41200808,1200007
41210809,1200009
41220816,1200007
41230820,1200009
41240827,1200007
41250834,1200009
41260836,1200007
41270839,1200009
41280854,1200007
41290507,1200009
41300880,1200006
41310887,1200009
41320892,1200006
41330894,1200009
41340901,1200007
41350904,1200009
41360911,1200006
41370914,1200009
41380919,1200007
41390923,1200009
41400930,1200006
41410937,1200009
41420939,1200007
41430942,1200009
41440946,1200006
41450950,1200010
41460953,1200007
41470961,1200009
41480964,1200006
41490968,1200010
41500972,1200006
41510976,1200010
41520982,1200006
41530984,1200010
41540986,1200006
41550989,1200010
41560991,1200007
41570995,1200009
41580997,1200005
41591002,1200009
41601009,1200008
41611014,1200009
41621015,1200005
41631019,1200010
41641022,1200007
41651029,1200009
41661032,1200005
41671038,1200010
41681043,1200007
41691047,1200009
41701049,1200006
41711056,1200009
41721062,1200007
41731064,1200009
41741067,1200007
41751074,1200009
41761081,1200007
41771088,1200009
41781093,1200007
41791098,1200009
41801105,1200005
41811108,1200009
41821110,1200007
41831114,1200010
41841121,1200007
41851126,1200009
41861131,1200006
41871134,1200010
41881142,1200005
41891148,1200009
41901152,1200008
41911159,1200009
41921166,1200007
41931172,1200008
41941176,1200007
41951180,1200010
41961183,1200006
41971189,1200007
41981195,1200009
42001205,1200006
42011211,1200008
42021217,1200009
42041223,1200007
42061229,1200009
42081238,1200007
42091244,1200008
42101252,1200007
42111256,1200008
42121264,1200009
42131268,1200007
42141272,1200008
42151276,1200009
42161282,1200007
42171287,1200008
42201302,1200007
42221315,1200009
42231318,1200007
42241321,1200009
42261330,1200006
42271335,1200009
42281343,1200006
42291349,1200008
42301357,1200009
42311362,1200008
42321367,1200006
42331373,1200009
42341377,1200008
42371394,1200009
42381396,1200006
42391398,1200008
42411411,1200007
42421416,1200008
42431424,1200009
42441428,1200008
42451431,1200007
42461437,1200008
42491454,1200006
42501457,1200009
42511460,1200008
42521463,1200007
42541476,1200009
42551483,1200008
42571493,1200007
42581497,1200008
42611511,1200007
42631516,1200010
42641520,1200008
42711545,1200007
42721548,1200009
42731549,1200008
42751557,1200007
42761561,1200008
42771566,1200007
42781573,1200009
42791575,1200007
42801581,1200008
42811583,1200009
42821589,1200008
42841598,1200007
42851606,1200009
42861611,1200007
42881617,1200008
42901638,1200009
42911641,1200008
42921648,1200006
42931653,1200008
42951665,1200009
42961670,1200006
42971674,1200009
42981679,1200007
42991686,1200009
43001689,1200008
