Time(us),Frequency(kHz)
17096434,3081480
17106438,3087856
17116440,3082236
17126443,3087993
17136446,3081878
17146450,3087704
17156453,3081939
17166454,3088302
17176461,3081899
17186461,3066423
17196466,3056421
17206469,3082112
17216476,3072509
17226477,3078620
17236483,3079163
17246490,3087701
17256493,3081573
17266499,3088088
17276503,3082420
17286510,3087844
17296515,3078257
17306521,3087860
17316528,3076085
17326525,3084362
17336552,3075545
17346525,3085641
17356682,3085256
17366683,3084805
17376685,3084281
17386692,3084832
17396703,3081179
17406704,3084455
17416706,3084498
17426708,3084276
17436713,3085448
17446716,3083841
17456722,3084976
17466723,3081126
17476726,3079290
17486732,3074309
17496739,3075545
17506740,3077471
