Time(ms),Frequency(kHz)
17827,3078203
17837,3088391
17847,3082154
17857,3088267
17867,3081122
17877,3081439
17887,3078489
17897,3088056
17907,3081874
17917,3087897
17927,3082255
17937,3088283
17947,3082248
17957,3087499
17967,3082219
17977,3087605
17987,3081740
17997,3087997
18007,3081822
18017,3087749
18027,3082385
18037,3088024
18047,3082351
18057,3088334
18067,3082356
18077,3076907
18087,3075177
18097,3088310
18107,3082527
18117,3087618
18127,3081678
18137,3087955
18147,3082381
18157,3088295
18167,3081353
18177,3087888
18187,3082576
18197,3087836
18207,3077875
18217,3084611
18227,3078759
18237,3081052
18247,3078768
18257,3084729
18267,3075404
18277,3084982
18287,3073072
18297,3084863
18307,3075126
18317,3084488
18327,3078907
18337,3069766
18347,3071423
18357,3088155
18367,3081986
18377,3087855
18387,3081584
18397,3087932
18407,3081984
18417,3087950
18427,3081944
18437,3087698
18447,3081812
18457,3087778
18467,3081633
18477,3087659
18487,3075680
18497,3074805
18507,3072089
18517,3087745
18527,3081187
18537,3087922
18547,3081581
18557,3088011
18567,3081790
18577,3087943
18587,3082044
18597,3081249
18607,3082083
18617,3081870
18627,3081639
18637,3087570
18647,3082065
18657,3088447
18667,3082040
18677,3087740
18687,3081901
18697,3081230
18707,3081639
18717,3087663
18727,3081698
18737,3088275
18747,3081991
18757,3088046
18767,3073697
18777,3081896
18787,3062613
18797,3078950
18807,3062691
18817,3081288
18827,3063340
18837,3072166
18847,3078463
18857,3087810
18867,3082139
18877,3087618
18887,3082089
18897,3081530
18907,3082594
18917,3087825
18927,3082028
18937,3087538
18947,3082325
18957,3088087
18967,3081956
18977,3079298
18987,3074760
18997,3087761
19007,3081993
19017,3087666
19027,3081970
19037,3087964
19047,3081867
19057,3087758
19068,3081710
19078,3087539
19088,3081452
19098,3088455
19108,3075361
19118,3087941
19128,3081923
19138,3087874
19148,3082155
19158,3088291
19168,3081846
19178,3087995
19188,3082354
19198,3087996
19208,3082106
19218,3087824
19228,3082264
19238,3084489
19248,3075458
19258,3084723
19268,3078755
19278,3084761
19288,3075326
19298,3084882
19308,3072138
19318,3084692
19328,3075665
19338,3084956
19348,3078394
19358,3084922
19368,3075731
19378,3084671
19388,3078370
19398,3088057
19408,3082250
19418,3088050
19428,3081648
19438,3087917
19448,3081515
19458,3087734
19468,3082286
19478,3087648
19488,3075411
19498,3087688
19508,3075033
19518,3087930
19528,3081604
19538,3069418
19548,3073093
19558,3074779
19568,3068923
19578,3084776
19588,3078863
19598,3084962
19608,3075333
19618,3078895
19628,3071988
19638,3084256
19648,3082243
19658,3087936
19668,3082252
19678,3088196
19688,3081689
19698,3080652
19708,3082285
19718,3075214
19728,3081276
19738,3088302
19748,3072671
19758,3078842
19768,3062508
19778,3085005
19788,3079239
19798,3084536
19808,3075269
19818,3084890
19828,3079142
19838,3084827
19848,3071731
19858,3085189
19868,3078362
19878,3087913
19888,3058833
19898,3087848
19908,3081915
19918,3081305
19928,3082374
19938,3087883
19948,3081351
19958,3088155
19968,3081740
19978,3087811
19988,3081136
19998,3087537
20008,3082042
20018,3087827
