Time(ms),Frequency(kHz)
39069,1200008
39079,1200007
39089,1200008
39129,1200007
39139,1200008
39149,1200007
39159,1200008
39179,1200007
39189,1200008
39229,1200009
39239,1200007
39249,1200008
39279,1200007
39289,1200008
39319,1200009
39329,1200007
39339,1200008
39390,1200007
39400,1200008
39430,1200007
39440,1200008
39460,1200007
39470,1200008
39500,1200007
39510,1200008
39600,1200007
39610,1200009
39620,1200007
39630,1200008
39670,1200007
39680,1200009
39690,1200007
39700,1200008
39720,1200007
39730,1200008
39790,1200007
39800,1200008
39820,1200007
39830,1200009
39840,1200008
39890,1200007
39900,1200009
39910,1200007
39920,1200008
39930,1200007
39940,1200008
39990,1200007
40010,1200009
40020,1200007
40030,1200008
40050,1200007
40060,1200008
40090,1200007
40100,1200008
40120,1200009
40130,1200008
40190,1200007
40200,1200008
40280,1200007
40290,1200008
40300,1200009
40310,1200007
40320,1200008
40340,1200009
40350,1200008
40360,1200007
40370,1200008
40440,1200007
40450,1200008
40460,1200009
40470,1200007
40480,1200009
40490,1200008
40500,1200007
40510,1200008
40540,1200007
40550,1200008
40560,1200007
40570,1200008
40580,1200007
40590,1200009
40600,1200007
40610,1200008
40630,1200007
40640,1200008
40660,1200007
40670,1200008
40680,1200007
40690,1200008
40720,1200007
40730,1200008
40740,1200007
40750,1200009
40760,1200007
40770,1200009
40780,1200007
40790,1200009
40800,1200007
40810,1200008
40820,1200007
40830,1200009
40840,1200007
40850,1200009
40860,1200007
40870,1200008
40920,1200007
40930,1200008
40961,1200009
40971,1200008
40981,1200007
40991,1200008
41021,1200007
41031,1200009
41041,1200007
41051,1200009
41061,1200007
41071,1200008
41161,1200007
41171,1200008
41211,1200007
41221,1200008
41261,1200007
41271,1200009
41281,1200007
41291,1200008
41321,1200007
41331,1200009
41341,1200008
41361,1200007
41371,1200009
41381,1200008
41401,1200007
41411,1200008
41441,1200007
41451,1200008
41461,1200007
41471,1200008
41511,1200007
41531,1200009
41541,1200008
41711,1200007
41721,1200008
41761,1200007
41771,1200009
41781,1200008
41791,1200007
41801,1200008
41821,1200007
41831,1200009
41841,1200008
41901,1200007
41911,1200008
41941,1200007
41951,1200009
41961,1200008
42101,1200007
42111,1200008
42141,1200007
42151,1200009
42161,1200007
42171,1200009
42181,1200007
42191,1200008
42201,1200007
42211,1200008
42261,1200009
42271,1200008
42301,1200007
42311,1200008
